1552629688.6934397,0,675,431,Button.left,True
1552629688.7963367,0,675,431,Button.left,False
1552629689.5885704,0,635,390,Button.left,True
1552629689.679401,0,635,390,Button.left,False
1552629690.336301,0,672,393,Button.left,True
1552629690.419488,0,672,393,Button.left,False
1552629691.310324,0,630,534,Button.left,True
1552629691.390224,0,630,534,Button.left,False
1552629701.9584906,0,969,282,Button.left,True
1552629702.0203362,0,969,282,Button.left,False
