1552629581.1023762,0,775,595,Button.left,True
1552629581.2285037,0,775,595,Button.left,False
1552629582.4776523,0,598,605,Button.left,True
1552629582.6173348,0,598,605,Button.left,False
1552629587.929347,0,864,602,Button.left,True
1552629588.0384054,0,864,602,Button.left,False
1552629589.2956452,0,711,527,Button.left,True
1552629589.3715124,0,711,527,Button.left,False
1552629605.0427155,0,826,516,Button.left,True
1552629605.1416214,0,826,516,Button.left,False
